$$HAR,0:4:32,0,0,0,0,0,9999,98153,2497,50095,0,0
$$HAR,0:4:35,0,0,0,0,0,9999,98155,2498,50055,0,0
$$HAR,0:4:38,0,0,0,0,0,9999,98153,2500,50037,0,0
$$HAR,0:4:41,0,0,0,0,0,9999,98155,2501,50012,0,0
$$HAR,0:4:44,0,0,0,0,0,9999,98157,2502,49979,0,0
$$HAR,0:4:47,0,0,0,0,0,9999,98155,2503,49959,0,0
$$HAR,0:4:50,0,0,0,0,0,9999,98155,2505,49939,0,0
$$HAR,0:4:53,0,0,0,0,0,9999,98153,2506,49909,0,0
$$HAR,0:4:56,0,0,0,0,0,9999,98155,2507,49893,0,0
$$HAR,0:4:59,0,0,0,0,0,9999,98155,2508,49868,0,0
$$HAR,0:5:2,0,0,0,0,0,9999,98153,2510,49840,0,0
$$HAR,0:5:5,0,0,0,0,0,9999,98153,2511,49815,0,0
$$HAR,0:5:8,0,0,0,0,0,9999,98155,2512,49804,0,0
$$HAR,0:5:11,0,0,0,0,0,9999,98153,2514,49769,0,0
$$HAR,0:5:14,0,0,0,0,0,9999,98153,2515,49751,0,0
$$HAR,0:5:17,0,0,0,0,0,9999,98155,2516,49735,0,0
$$HAR,0:5:20,0,0,0,0,0,9999,98153,2517,49717,0,0
$$HAR,0:5:23,0,0,0,0,0,9999,98155,2518,49715,0,0
$$HAR,0:5:26,0,0,0,0,0,9999,98153,2520,49709,0,0
$$HAR,0:5:29,0,0,0,0,0,9999,98153,2521,49676,0,0
$$HAR,0:5:32,0,0,0,0,0,9999,98153,2522,49646,0,0
$$HAR,0:5:35,0,0,0,0,0,9999,98151,2523,49624,0,0
$$HAR,0:5:38,0,0,0,0,0,9999,98151,2525,49605,0,0
$$HAR,0:5:41,0,0,0,0,0,9999,98145,2526,49569,0,0
